"","nid","ev.num","time","status","start","stop","z","x","treat"
"6514",652,4,122.315214338462,1,0,122.315214338462,0.815934306103736,0.0961984295863658,0
"6515",652,5,282.968073243974,1,0,282.968073243974,0.815934306103736,0.0961984295863658,0
"6516",652,6,360,0,0,360,0.815934306103736,0.0961984295863658,0
"6517",652,7,5.58386739626335,1,0,5.58386739626335,0.815934306103736,0.0961984295863658,0
"6518",652,8,229.506968171573,1,0,229.506968171573,0.815934306103736,0.0961984295863658,0
"6519",652,9,54.7043562192207,1,0,54.7043562192207,0.815934306103736,0.0961984295863658,0
"6520",652,10,140.657525930988,1,0,140.657525930988,0.815934306103736,0.0961984295863658,0
"6521",653,1,360,0,0,360,1.03842213219032,0.345771961729042,0
"6522",653,2,171.019336467805,1,0,171.019336467805,1.03842213219032,0.345771961729042,0
"6523",653,3,35.6196432052004,1,0,35.6196432052004,1.03842213219032,0.345771961729042,0
"6524",653,4,296.257918787503,1,0,296.257918787503,1.03842213219032,0.345771961729042,0
"6525",653,5,74.8198562170955,1,0,74.8198562170955,1.03842213219032,0.345771961729042,0
"6526",653,6,65.074965837361,1,0,65.074965837361,1.03842213219032,0.345771961729042,0
"6527",653,7,360,0,0,360,1.03842213219032,0.345771961729042,0
"6528",653,8,155.597195530957,1,0,155.597195530957,1.03842213219032,0.345771961729042,0
"6529",653,9,317.448243475466,1,0,317.448243475466,1.03842213219032,0.345771961729042,0
"6530",653,10,31.836011725948,1,0,31.836011725948,1.03842213219032,0.345771961729042,0
"6531",654,1,360,0,0,360,1.12941958485171,0.405634818132967,0
"6532",654,2,360,0,0,360,1.12941958485171,0.405634818132967,0
"6533",654,3,360,0,0,360,1.12941958485171,0.405634818132967,0
"6534",654,4,198.553285705616,1,0,198.553285705616,1.12941958485171,0.405634818132967,0
"6535",654,5,146.642880923325,1,0,146.642880923325,1.12941958485171,0.405634818132967,0
"6536",654,6,360,0,0,360,1.12941958485171,0.405634818132967,0
"6537",654,7,90.3077812279512,1,0,90.3077812279512,1.12941958485171,0.405634818132967,0
"6538",654,8,18.6680105382604,1,0,18.6680105382604,1.12941958485171,0.405634818132967,0
"6539",654,9,360,0,0,360,1.12941958485171,0.405634818132967,0
"6540",654,10,213.893628390255,1,0,213.893628390255,1.12941958485171,0.405634818132967,0
"6541",655,1,122.793563365803,1,0,122.793563365803,0.928709583263844,0.171157333767042,0
"6542",655,2,180.236599564982,1,0,180.236599564982,0.928709583263844,0.171157333767042,0
"6543",655,3,360,0,0,360,0.928709583263844,0.171157333767042,0
"6544",655,4,360,0,0,360,0.928709583263844,0.171157333767042,0
"6545",655,5,144.707656192967,1,0,144.707656192967,0.928709583263844,0.171157333767042,0
"6546",655,6,200.926908580734,1,0,200.926908580734,0.928709583263844,0.171157333767042,0
"6547",655,7,95.9818402370431,1,0,95.9818402370431,0.928709583263844,0.171157333767042,0
"6548",655,8,147.310235266352,1,0,147.310235266352,0.928709583263844,0.171157333767042,0
"6549",655,9,201.415646403544,1,0,201.415646403544,0.928709583263844,0.171157333767042,0
"6550",655,10,9.37305908561664,1,0,9.37305908561664,0.928709583263844,0.171157333767042,0
"6551",656,1,360,0,0,360,1.11347034657374,0.238751371973194,0
"6552",656,2,273.260622010115,1,0,273.260622010115,1.11347034657374,0.238751371973194,0
"6553",656,3,113.356687895804,1,0,113.356687895804,1.11347034657374,0.238751371973194,0
"6554",656,4,206.137181234028,1,0,206.137181234028,1.11347034657374,0.238751371973194,0
"6555",656,5,226.729683862645,1,0,226.729683862645,1.11347034657374,0.238751371973194,0
"6556",656,6,360,0,0,360,1.11347034657374,0.238751371973194,0
"6557",656,7,71.007517956612,1,0,71.007517956612,1.11347034657374,0.238751371973194,0
"6558",656,8,360,0,0,360,1.11347034657374,0.238751371973194,0
"6559",656,9,360,0,0,360,1.11347034657374,0.238751371973194,0
"6560",656,10,95.0753640943757,1,0,95.0753640943757,1.11347034657374,0.238751371973194,0
"6561",657,1,360,0,0,360,0.841879718378186,0.00739699276164174,0
"6562",657,2,360,0,0,360,0.841879718378186,0.00739699276164174,0
"6563",657,3,342.809617430662,1,0,342.809617430662,0.841879718378186,0.00739699276164174,0
"6564",657,4,95.2817022027881,1,0,95.2817022027881,0.841879718378186,0.00739699276164174,0
"6565",657,5,197.739241376462,1,0,197.739241376462,0.841879718378186,0.00739699276164174,0
"6566",657,6,189.712065852838,1,0,189.712065852838,0.841879718378186,0.00739699276164174,0
"6567",657,7,76.4716331706938,1,0,76.4716331706938,0.841879718378186,0.00739699276164174,0
"6568",657,8,248.153566890363,1,0,248.153566890363,0.841879718378186,0.00739699276164174,0
"6569",657,9,63.5372943090145,1,0,63.5372943090145,0.841879718378186,0.00739699276164174,0
"6570",657,10,127.182198332521,1,0,127.182198332521,0.841879718378186,0.00739699276164174,0
"6571",658,1,360,0,0,360,1.18948524519801,0.486503873835318,0
"6572",658,2,238.574718525798,1,0,238.574718525798,1.18948524519801,0.486503873835318,0
"6573",658,3,360,0,0,360,1.18948524519801,0.486503873835318,0
"6574",658,4,131.573071694462,1,0,131.573071694462,1.18948524519801,0.486503873835318,0
"6575",658,5,303.307350462873,1,0,303.307350462873,1.18948524519801,0.486503873835318,0
"6576",658,6,360,0,0,360,1.18948524519801,0.486503873835318,0
"6577",658,7,40.4587189100167,1,0,40.4587189100167,1.18948524519801,0.486503873835318,0
"6578",658,8,142.691514289567,1,0,142.691514289567,1.18948524519801,0.486503873835318,0
"6579",658,9,112.663915531779,1,0,112.663915531779,1.18948524519801,0.486503873835318,0
"6580",658,10,22.4091484488187,1,0,22.4091484488187,1.18948524519801,0.486503873835318,0
"6581",659,1,360,0,0,360,0.946480384562165,0.437912542023696,0
"6582",659,2,135.210260702348,1,0,135.210260702348,0.946480384562165,0.437912542023696,0
"6583",659,3,180.456130567421,1,0,180.456130567421,0.946480384562165,0.437912542023696,0
"6584",659,4,78.1617246024242,1,0,78.1617246024242,0.946480384562165,0.437912542023696,0
"6585",659,5,4.72782530463048,1,0,4.72782530463048,0.946480384562165,0.437912542023696,0
"6586",659,6,360,0,0,360,0.946480384562165,0.437912542023696,0
"6587",659,7,267.863446558224,1,0,267.863446558224,0.946480384562165,0.437912542023696,0
"6588",659,8,24.3730913314806,1,0,24.3730913314806,0.946480384562165,0.437912542023696,0
"6589",659,9,360,0,0,360,0.946480384562165,0.437912542023696,0
"6590",659,10,251.484637478918,1,0,251.484637478918,0.946480384562165,0.437912542023696,0
"6591",660,1,77.7793277727548,1,0,77.7793277727548,0.956738755479455,0.244430138613097,0
"6592",660,2,15.1915380681899,1,0,15.1915380681899,0.956738755479455,0.244430138613097,0
"6593",660,3,360,0,0,360,0.956738755479455,0.244430138613097,0
"6594",660,4,68.3314276171092,1,0,68.3314276171092,0.956738755479455,0.244430138613097,0
"6595",660,5,304.37161856345,1,0,304.37161856345,0.956738755479455,0.244430138613097,0
"6596",660,6,296.745542228791,1,0,296.745542228791,0.956738755479455,0.244430138613097,0
"6597",660,7,127.085245443539,1,0,127.085245443539,0.956738755479455,0.244430138613097,0
"6598",660,8,63.4085197840032,1,0,63.4085197840032,0.956738755479455,0.244430138613097,0
"6599",660,9,1.5152646206769,1,0,1.5152646206769,0.956738755479455,0.244430138613097,0
"6600",660,10,72.2253016345349,1,0,72.2253016345349,0.956738755479455,0.244430138613097,0
"6601",661,1,104.554369996698,1,0,104.554369996698,1.00407086955383,0.239762315759435,0
"6602",661,2,289.388097410635,1,0,289.388097410635,1.00407086955383,0.239762315759435,0
"6603",661,3,360,0,0,360,1.00407086955383,0.239762315759435,0
"6604",661,4,130.454455059539,1,0,130.454455059539,1.00407086955383,0.239762315759435,0
"6605",661,5,51.6557271412437,1,0,51.6557271412437,1.00407086955383,0.239762315759435,0
"6606",661,6,155.262402627179,1,0,155.262402627179,1.00407086955383,0.239762315759435,0
"6607",661,7,360,0,0,360,1.00407086955383,0.239762315759435,0
"6608",661,8,86.684650430372,1,0,86.684650430372,1.00407086955383,0.239762315759435,0
"6609",661,9,59.6708579347489,1,0,59.6708579347489,1.00407086955383,0.239762315759435,0
"6610",661,10,39.6111927031047,1,0,39.6111927031047,1.00407086955383,0.239762315759435,0
"6611",662,1,26.0384905371418,1,0,26.0384905371418,0.89586956417188,0.329770940006711,0
"6612",662,2,167.962044059916,1,0,167.962044059916,0.89586956417188,0.329770940006711,0
"6613",662,3,228.249118187574,1,0,228.249118187574,0.89586956417188,0.329770940006711,0
"6614",662,4,12.9043617242765,1,0,12.9043617242765,0.89586956417188,0.329770940006711,0
"6615",662,5,45.9052307777942,1,0,45.9052307777942,0.89586956417188,0.329770940006711,0
"6616",662,6,360,0,0,360,0.89586956417188,0.329770940006711,0
"6617",662,7,18.8266788952551,1,0,18.8266788952551,0.89586956417188,0.329770940006711,0
"6618",662,8,70.1523018587807,1,0,70.1523018587807,0.89586956417188,0.329770940006711,0
"6619",662,9,13.3433648949164,1,0,13.3433648949164,0.89586956417188,0.329770940006711,0
"6620",662,10,53.5767712187749,1,0,53.5767712187749,0.89586956417188,0.329770940006711,0
"6621",663,1,360,0,0,360,1.17633492602035,0.466665751067922,0
"6622",663,2,360,0,0,360,1.17633492602035,0.466665751067922,0
"6623",663,3,67.4918885217693,1,0,67.4918885217693,1.17633492602035,0.466665751067922,0
"6624",663,4,360,0,0,360,1.17633492602035,0.466665751067922,0
"6625",663,5,80.9325914360159,1,0,80.9325914360159,1.17633492602035,0.466665751067922,0
"6626",663,6,360,0,0,360,1.17633492602035,0.466665751067922,0
"6627",663,7,284.205741107357,1,0,284.205741107357,1.17633492602035,0.466665751067922,0
"6628",663,8,173.068605847366,1,0,173.068605847366,1.17633492602035,0.466665751067922,0
"6629",663,9,207.329939267082,1,0,207.329939267082,1.17633492602035,0.466665751067922,0
"6630",663,10,33.5467969823184,1,0,33.5467969823184,1.17633492602035,0.466665751067922,0
"6631",664,1,78.2259735863541,1,0,78.2259735863541,0.838141595944762,0.42621786869131,0
"6632",664,2,18.8190040515117,1,0,18.8190040515117,0.838141595944762,0.42621786869131,0
"6633",664,3,356.453328922986,1,0,356.453328922986,0.838141595944762,0.42621786869131,0
"6634",664,4,296.69463719657,1,0,296.69463719657,0.838141595944762,0.42621786869131,0
"6635",664,5,323.774565472126,1,0,323.774565472126,0.838141595944762,0.42621786869131,0
"6636",664,6,32.540152484947,1,0,32.540152484947,0.838141595944762,0.42621786869131,0
"6637",664,7,360,0,0,360,0.838141595944762,0.42621786869131,0
"6638",664,8,207.731136373875,1,0,207.731136373875,0.838141595944762,0.42621786869131,0
"6639",664,9,6.13115987851157,1,0,6.13115987851157,0.838141595944762,0.42621786869131,0
"6640",664,10,352.35048657808,1,0,352.35048657808,0.838141595944762,0.42621786869131,0
"6641",665,1,152.750030478525,1,0,152.750030478525,0.82297276398167,0.17950133793056,0
"6642",665,2,75.5595549995939,1,0,75.5595549995939,0.82297276398167,0.17950133793056,0
"6643",665,3,74.9322982435887,1,0,74.9322982435887,0.82297276398167,0.17950133793056,0
"6644",665,4,288.17626599301,1,0,288.17626599301,0.82297276398167,0.17950133793056,0
"6645",665,5,69.3485375513565,1,0,69.3485375513565,0.82297276398167,0.17950133793056,0
"6646",665,6,187.855888318524,1,0,187.855888318524,0.82297276398167,0.17950133793056,0
"6647",665,7,360,0,0,360,0.82297276398167,0.17950133793056,0
"6648",665,8,51.4326328477356,1,0,51.4326328477356,0.82297276398167,0.17950133793056,0
"6649",665,9,158.369936953191,1,0,158.369936953191,0.82297276398167,0.17950133793056,0
"6650",665,10,145.23518103464,1,0,145.23518103464,0.82297276398167,0.17950133793056,0
"6651",666,1,82.4549589474482,1,0,82.4549589474482,1.13698003524914,0.0678388802334666,0
"6652",666,2,360,0,0,360,1.13698003524914,0.0678388802334666,0
"6653",666,3,69.0009601282389,1,0,69.0009601282389,1.13698003524914,0.0678388802334666,0
"6654",666,4,319.675417624877,1,0,319.675417624877,1.13698003524914,0.0678388802334666,0
"6655",666,5,142.568623290875,1,0,142.568623290875,1.13698003524914,0.0678388802334666,0
"6656",666,6,360,0,0,360,1.13698003524914,0.0678388802334666,0
"6657",666,7,22.3010629251981,1,0,22.3010629251981,1.13698003524914,0.0678388802334666,0
"6658",666,8,360,0,0,360,1.13698003524914,0.0678388802334666,0
"6659",666,9,80.6316137514891,1,0,80.6316137514891,1.13698003524914,0.0678388802334666,0
"6660",666,10,360,0,0,360,1.13698003524914,0.0678388802334666,0
"6661",667,1,360,0,0,360,0.849237708095461,0.0116814136272296,0
"6662",667,2,360,0,0,360,0.849237708095461,0.0116814136272296,0
"6663",667,3,151.358227349386,1,0,151.358227349386,0.849237708095461,0.0116814136272296,0
"6664",667,4,197.373517393501,1,0,197.373517393501,0.849237708095461,0.0116814136272296,0
"6665",667,5,0.0275516843396851,1,0,0.0275516843396851,0.849237708095461,0.0116814136272296,0
"6666",667,6,360,0,0,360,0.849237708095461,0.0116814136272296,0
"6667",667,7,360,0,0,360,0.849237708095461,0.0116814136272296,0
"6668",667,8,8.84533270961337,1,0,8.84533270961337,0.849237708095461,0.0116814136272296,0
"6669",667,9,42.2389570813054,1,0,42.2389570813054,0.849237708095461,0.0116814136272296,0
"6670",667,10,96.6713703271074,1,0,96.6713703271074,0.849237708095461,0.0116814136272296,0
"6671",668,1,159.992169064311,1,0,159.992169064311,0.907089860923588,0.0767556118080392,0
"6672",668,2,360,0,0,360,0.907089860923588,0.0767556118080392,0
"6673",668,3,104.753974047727,1,0,104.753974047727,0.907089860923588,0.0767556118080392,0
"6674",668,4,360,0,0,360,0.907089860923588,0.0767556118080392,0
"6675",668,5,273.781624642823,1,0,273.781624642823,0.907089860923588,0.0767556118080392,0
"6676",668,6,108.779897784316,1,0,108.779897784316,0.907089860923588,0.0767556118080392,0
"6677",668,7,360,0,0,360,0.907089860923588,0.0767556118080392,0
"6678",668,8,170.004271450015,1,0,170.004271450015,0.907089860923588,0.0767556118080392,0
"6679",668,9,295.265095861509,1,0,295.265095861509,0.907089860923588,0.0767556118080392,0
"6680",668,10,57.2375584979441,1,0,57.2375584979441,0.907089860923588,0.0767556118080392,0
"6681",669,1,157.994041381054,1,0,157.994041381054,0.976014556083828,0.246106357197277,0
"6682",669,2,360,0,0,360,0.976014556083828,0.246106357197277,0
"6683",669,3,120.23907371503,1,0,120.23907371503,0.976014556083828,0.246106357197277,0
"6684",669,4,154.238317635466,1,0,154.238317635466,0.976014556083828,0.246106357197277,0
"6685",669,5,343.411064618927,1,0,343.411064618927,0.976014556083828,0.246106357197277,0
"6686",669,6,360,0,0,360,0.976014556083828,0.246106357197277,0
"6687",669,7,1.55805487773664,1,0,1.55805487773664,0.976014556083828,0.246106357197277,0
"6688",669,8,89.0244768598795,1,0,89.0244768598795,0.976014556083828,0.246106357197277,0
"6689",669,9,166.399203433453,1,0,166.399203433453,0.976014556083828,0.246106357197277,0
"6690",669,10,360,0,0,360,0.976014556083828,0.246106357197277,0
"6691",670,1,62.4302667698647,1,0,62.4302667698647,0.804515627026558,0.47833199845627,0
"6692",670,2,31.5202623521834,1,0,31.5202623521834,0.804515627026558,0.47833199845627,0
"6693",670,3,346.069703063983,1,0,346.069703063983,0.804515627026558,0.47833199845627,0
"6694",670,4,360,0,0,360,0.804515627026558,0.47833199845627,0
"6695",670,5,84.3451590572332,1,0,84.3451590572332,0.804515627026558,0.47833199845627,0
"6696",670,6,141.790158444791,1,0,141.790158444791,0.804515627026558,0.47833199845627,0
"6697",670,7,49.8812684741451,1,0,49.8812684741451,0.804515627026558,0.47833199845627,0
"6698",670,8,62.8409073671974,1,0,62.8409073671974,0.804515627026558,0.47833199845627,0
"6699",670,9,51.0995945961021,1,0,51.0995945961021,0.804515627026558,0.47833199845627,0
"6700",670,10,5.60169920312655,1,0,5.60169920312655,0.804515627026558,0.47833199845627,0
"6701",671,1,360,0,0,360,0.918563132267445,0.464414129382931,0
"6702",671,2,4.21575873849359,1,0,4.21575873849359,0.918563132267445,0.464414129382931,0
"6703",671,3,226.940071851405,1,0,226.940071851405,0.918563132267445,0.464414129382931,0
"6704",671,4,95.4010158673169,1,0,95.4010158673169,0.918563132267445,0.464414129382931,0
"6705",671,5,12.6317462631158,1,0,12.6317462631158,0.918563132267445,0.464414129382931,0
"6706",671,6,360,0,0,360,0.918563132267445,0.464414129382931,0
"6707",671,7,321.083405753253,1,0,321.083405753253,0.918563132267445,0.464414129382931,0
"6708",671,8,63.703161927733,1,0,63.703161927733,0.918563132267445,0.464414129382931,0
"6709",671,9,12.8364657589906,1,0,12.8364657589906,0.918563132267445,0.464414129382931,0
"6710",671,10,134.135959123831,1,0,134.135959123831,0.918563132267445,0.464414129382931,0
"6711",672,1,360,0,0,360,0.847806834522635,0.265133120119572,0
"6712",672,2,360,0,0,360,0.847806834522635,0.265133120119572,0
"6713",672,3,285.565277445989,1,0,285.565277445989,0.847806834522635,0.265133120119572,0
"6714",672,4,42.666474802492,1,0,42.666474802492,0.847806834522635,0.265133120119572,0
"6715",672,5,13.2855893008807,1,0,13.2855893008807,0.847806834522635,0.265133120119572,0
"6716",672,6,360,0,0,360,0.847806834522635,0.265133120119572,0
"6717",672,7,59.2226926848589,1,0,59.2226926848589,0.847806834522635,0.265133120119572,0
"6718",672,8,121.076074357609,1,0,121.076074357609,0.847806834522635,0.265133120119572,0
"6719",672,9,170.375330779898,1,0,170.375330779898,0.847806834522635,0.265133120119572,0
"6720",672,10,308.300299885654,1,0,308.300299885654,0.847806834522635,0.265133120119572,0
"6721",673,1,262.562920703565,1,0,262.562920703565,0.997451383434236,0.125655302777886,0
"6722",673,2,109.356302778881,1,0,109.356302778881,0.997451383434236,0.125655302777886,0
"6723",673,3,360,0,0,360,0.997451383434236,0.125655302777886,0
"6724",673,4,46.3082487797354,1,0,46.3082487797354,0.997451383434236,0.125655302777886,0
"6725",673,5,68.2316557826219,1,0,68.2316557826219,0.997451383434236,0.125655302777886,0
"6726",673,6,360,0,0,360,0.997451383434236,0.125655302777886,0
"6727",673,7,360,0,0,360,0.997451383434236,0.125655302777886,0
"6728",673,8,92.1964703731933,1,0,92.1964703731933,0.997451383434236,0.125655302777886,0
"6729",673,9,110.287642496836,1,0,110.287642496836,0.997451383434236,0.125655302777886,0
"6730",673,10,45.7760800954357,1,0,45.7760800954357,0.997451383434236,0.125655302777886,0
"6731",674,1,313.692868041975,1,0,313.692868041975,1.11973408721387,0.457332741934806,0
"6732",674,2,360,0,0,360,1.11973408721387,0.457332741934806,0
"6733",674,3,360,0,0,360,1.11973408721387,0.457332741934806,0
"6734",674,4,307.57377409205,1,0,307.57377409205,1.11973408721387,0.457332741934806,0
"6735",674,5,0.640231697028397,1,0,0.640231697028397,1.11973408721387,0.457332741934806,0
"6736",674,6,255.423723581123,1,0,255.423723581123,1.11973408721387,0.457332741934806,0
"6737",674,7,2.51223806567154,1,0,2.51223806567154,1.11973408721387,0.457332741934806,0
"6738",674,8,360,0,0,360,1.11973408721387,0.457332741934806,0
"6739",674,9,182.748784213224,1,0,182.748784213224,1.11973408721387,0.457332741934806,0
"6740",674,10,165.105453891209,1,0,165.105453891209,1.11973408721387,0.457332741934806,0
"6741",675,1,260.849961182467,1,0,260.849961182467,0.96434198115021,0.459043861250393,0
"6742",675,2,51.1307710154172,1,0,51.1307710154172,0.96434198115021,0.459043861250393,0
"6743",675,3,316.410284568163,1,0,316.410284568163,0.96434198115021,0.459043861250393,0
"6744",675,4,116.521945202385,1,0,116.521945202385,0.96434198115021,0.459043861250393,0
"6745",675,5,70.6747361920292,1,0,70.6747361920292,0.96434198115021,0.459043861250393,0
"6746",675,6,306.01121123952,1,0,306.01121123952,0.96434198115021,0.459043861250393,0
"6747",675,7,17.7295331504085,1,0,17.7295331504085,0.96434198115021,0.459043861250393,0
"6748",675,8,355.133495566634,1,0,355.133495566634,0.96434198115021,0.459043861250393,0
"6749",675,9,59.5222316646303,1,0,59.5222316646303,0.96434198115021,0.459043861250393,0
"6750",675,10,211.905283937831,1,0,211.905283937831,0.96434198115021,0.459043861250393,0
"6751",676,1,360,0,0,360,1.02369952071458,0.353036326239817,0
"6752",676,2,56.7010379430448,1,0,56.7010379430448,1.02369952071458,0.353036326239817,0
"6753",676,3,360,0,0,360,1.02369952071458,0.353036326239817,0
"6754",676,4,309.56220055249,1,0,309.56220055249,1.02369952071458,0.353036326239817,0
"6755",676,5,41.7446474897189,1,0,41.7446474897189,1.02369952071458,0.353036326239817,0
"6756",676,6,360,0,0,360,1.02369952071458,0.353036326239817,0
"6757",676,7,25.7322326491719,1,0,25.7322326491719,1.02369952071458,0.353036326239817,0
"6758",676,8,360,0,0,360,1.02369952071458,0.353036326239817,0
"6759",676,9,37.941352129533,1,0,37.941352129533,1.02369952071458,0.353036326239817,0
"6760",676,10,6.76255645629877,1,0,6.76255645629877,1.02369952071458,0.353036326239817,0
"6761",677,1,19.0110668580272,1,0,19.0110668580272,0.837518821936101,0.345497364876792,0
"6762",677,2,360,0,0,360,0.837518821936101,0.345497364876792,0
"6763",677,3,31.0844713057382,1,0,31.0844713057382,0.837518821936101,0.345497364876792,0
"6764",677,4,10.0972921401801,1,0,10.0972921401801,0.837518821936101,0.345497364876792,0
"6765",677,5,360,0,0,360,0.837518821936101,0.345497364876792,0
"6766",677,6,43.4453793131196,1,0,43.4453793131196,0.837518821936101,0.345497364876792,0
"6767",677,7,360,0,0,360,0.837518821936101,0.345497364876792,0
"6768",677,8,50.8207659201233,1,0,50.8207659201233,0.837518821936101,0.345497364876792,0
"6769",677,9,75.6722662399251,1,0,75.6722662399251,0.837518821936101,0.345497364876792,0
"6770",677,10,233.576537879845,1,0,233.576537879845,0.837518821936101,0.345497364876792,0
"6771",678,1,360,0,0,360,0.90542630776763,0.143792414222844,0
"6772",678,2,359.247877709462,1,0,359.247877709462,0.90542630776763,0.143792414222844,0
"6773",678,3,222.065574504946,1,0,222.065574504946,0.90542630776763,0.143792414222844,0
"6774",678,4,48.8778655375937,1,0,48.8778655375937,0.90542630776763,0.143792414222844,0
"6775",678,5,360,0,0,360,0.90542630776763,0.143792414222844,0
"6776",678,6,333.949064545716,1,0,333.949064545716,0.90542630776763,0.143792414222844,0
"6777",678,7,9.87075254407634,1,0,9.87075254407634,0.90542630776763,0.143792414222844,0
"6778",678,8,235.832222316979,1,0,235.832222316979,0.90542630776763,0.143792414222844,0
"6779",678,9,206.71368175827,1,0,206.71368175827,0.90542630776763,0.143792414222844,0
"6780",678,10,43.2642869508525,1,0,43.2642869508525,0.90542630776763,0.143792414222844,0
"6781",679,1,334.69048646434,1,0,334.69048646434,0.934468655847013,0.198686220333911,0
"6782",679,2,360,0,0,360,0.934468655847013,0.198686220333911,0
"6783",679,3,104.664520164383,1,0,104.664520164383,0.934468655847013,0.198686220333911,0
"6784",679,4,53.5738710329244,1,0,53.5738710329244,0.934468655847013,0.198686220333911,0
"6785",679,5,48.3936970512651,1,0,48.3936970512651,0.934468655847013,0.198686220333911,0
"6786",679,6,360,0,0,360,0.934468655847013,0.198686220333911,0
"6787",679,7,106.089147228198,1,0,106.089147228198,0.934468655847013,0.198686220333911,0
"6788",679,8,83.559158798283,1,0,83.559158798283,0.934468655847013,0.198686220333911,0
"6789",679,9,199.524318569045,1,0,199.524318569045,0.934468655847013,0.198686220333911,0
"6790",679,10,360,0,0,360,0.934468655847013,0.198686220333911,0
"6791",680,1,150.341588077194,1,0,150.341588077194,0.808290114905685,2.84273410215974e-05,0
"6792",680,2,8.64016435337346,1,0,8.64016435337346,0.808290114905685,2.84273410215974e-05,0
"6793",680,3,128.773460092369,1,0,128.773460092369,0.808290114905685,2.84273410215974e-05,0
"6794",680,4,61.2979863427453,1,0,61.2979863427453,0.808290114905685,2.84273410215974e-05,0
"6795",680,5,24.9621602871569,1,0,24.9621602871569,0.808290114905685,2.84273410215974e-05,0
"6796",680,6,37.3513347409565,1,0,37.3513347409565,0.808290114905685,2.84273410215974e-05,0
"6797",680,7,360,0,0,360,0.808290114905685,2.84273410215974e-05,0
"6798",680,8,26.7251328078575,1,0,26.7251328078575,0.808290114905685,2.84273410215974e-05,0
"6799",680,9,137.603254384949,1,0,137.603254384949,0.808290114905685,2.84273410215974e-05,0
"6800",680,10,360,0,0,360,0.808290114905685,2.84273410215974e-05,0
"6801",681,1,230.628275970579,1,0,230.628275970579,0.877727977465838,0.108997425530106,0
"6802",681,2,360,0,0,360,0.877727977465838,0.108997425530106,0
"6803",681,3,161.800209964854,1,0,161.800209964854,0.877727977465838,0.108997425530106,0
"6804",681,4,316.576368437895,1,0,316.576368437895,0.877727977465838,0.108997425530106,0
"6805",681,5,42.9013895413984,1,0,42.9013895413984,0.877727977465838,0.108997425530106,0
"6806",681,6,98.3642188527593,1,0,98.3642188527593,0.877727977465838,0.108997425530106,0
"6807",681,7,220.699288348749,1,0,220.699288348749,0.877727977465838,0.108997425530106,0
"6808",681,8,314.390280187146,1,0,314.390280187146,0.877727977465838,0.108997425530106,0
"6809",681,9,130.975059808042,1,0,130.975059808042,0.877727977465838,0.108997425530106,0
"6810",681,10,323.818841684958,1,0,323.818841684958,0.877727977465838,0.108997425530106,0
"6811",682,1,360,0,0,360,1.13122914899141,0.215873568784446,0
"6812",682,2,360,0,0,360,1.13122914899141,0.215873568784446,0
"6813",682,3,360,0,0,360,1.13122914899141,0.215873568784446,0
"6814",682,4,360,0,0,360,1.13122914899141,0.215873568784446,0
"6815",682,5,38.6386698911638,1,0,38.6386698911638,1.13122914899141,0.215873568784446,0
"6816",682,6,201.093888202973,1,0,201.093888202973,1.13122914899141,0.215873568784446,0
"6817",682,7,280.615948252297,1,0,280.615948252297,1.13122914899141,0.215873568784446,0
"6818",682,8,24.8815282208146,1,0,24.8815282208146,1.13122914899141,0.215873568784446,0
"6819",682,9,101.487748008472,1,0,101.487748008472,1.13122914899141,0.215873568784446,0
"6820",682,10,360,0,0,360,1.13122914899141,0.215873568784446,0
"6821",683,1,360,0,0,360,0.985009790211916,0.111354538355954,0
"6822",683,2,18.5242933012496,1,0,18.5242933012496,0.985009790211916,0.111354538355954,0
"6823",683,3,59.453116268584,1,0,59.453116268584,0.985009790211916,0.111354538355954,0
"6824",683,4,127.862120251712,1,0,127.862120251712,0.985009790211916,0.111354538355954,0
"6825",683,5,128.300742544705,1,0,128.300742544705,0.985009790211916,0.111354538355954,0
"6826",683,6,28.2399776376717,1,0,28.2399776376717,0.985009790211916,0.111354538355954,0
"6827",683,7,102.120922811208,1,0,102.120922811208,0.985009790211916,0.111354538355954,0
"6828",683,8,75.8961987705249,1,0,75.8961987705249,0.985009790211916,0.111354538355954,0
"6829",683,9,127.697016403157,1,0,127.697016403157,0.985009790211916,0.111354538355954,0
"6830",683,10,360,0,0,360,0.985009790211916,0.111354538355954,0
"6831",684,1,360,0,0,360,0.932243189401925,0.0445988790597767,0
"6832",684,2,224.009688251486,1,0,224.009688251486,0.932243189401925,0.0445988790597767,0
"6833",684,3,26.2955858989404,1,0,26.2955858989404,0.932243189401925,0.0445988790597767,0
"6834",684,4,228.842491992584,1,0,228.842491992584,0.932243189401925,0.0445988790597767,0
"6835",684,5,24.7236890675806,1,0,24.7236890675806,0.932243189401925,0.0445988790597767,0
"6836",684,6,117.051298505341,1,0,117.051298505341,0.932243189401925,0.0445988790597767,0
"6837",684,7,360,0,0,360,0.932243189401925,0.0445988790597767,0
"6838",684,8,141.638448735081,1,0,141.638448735081,0.932243189401925,0.0445988790597767,0
"6839",684,9,327.118313664219,1,0,327.118313664219,0.932243189401925,0.0445988790597767,0
"6840",684,10,160.597482361854,1,0,160.597482361854,0.932243189401925,0.0445988790597767,0
"6841",685,1,290.652923767992,1,0,290.652923767992,0.818872958607972,0.410892490064725,0
"6842",685,2,153.159202242736,1,0,153.159202242736,0.818872958607972,0.410892490064725,0
